id_tweet;content;sum_rt_reply_like;mark
9,55125E+17;im guessing this isnt the reaction you want from person when youre hitting that high note... ;9;
9,55122E+17;sunday funday! if you missed my performance that got person to spin his chair and got the nation hot under the collar then here it is! please share  rt  thevoice person ;6;
9,55112E+17;watch person audition we promise youll have the absolute best time!  ;13;
9,55103E+17;last night was who agrees? have new recruits too oushh person welcome to the voice guys!! ;6;
9,55101E+17;person did you see person perform budapest on last night? she was awesome!! ;9;
9,551E+17;watch last nights over and over and over again on person because telly and sundays are the perfect combo  ;10;
9,55048E+17;well there we have it! my brother person is on the voice this year and after the blind auditions its all the way! ;7;
9,55023E+17;morning all! what a line up proud to be alongside these beauties! person person person person ;7;
9,55184E+17;well person singing a harry styles was totally unexpected and totally brilliant. person summed it up  ;2;
9,55153E+17;happy birthday person here is a great pic of us together with person xx say hello to your dad paul person :  ;3;
9,55076E+17;wow person performance on was amazing last night. im so surprised id never heard of him before then where have i been? lol ;3;
9,55074E+17;talent and a beautiful smile person a lovely performance on ;3;
9,55043E+17;you seen these guys???? they are absolutely fab. what a team person person person person person person ;7;
9,55E+17;what a fantastic performance by person on  great singing and great smile through the person ;3;
9,54916E+17;this stood out for me: simon   people with this high level of talent are not always so modest. he is on toms team. good luck toms team  simon. person ;2;
9,54899E+17;watching person the voice audition made me smile like crazy man. rooting for him all the way!! ;5;
9,55532E+17;have you caught up on yet? in the future all auditions should be this good. thevoice ;4;
9,555E+17;little remix of person hurtin me!! id love it if you could all tag her ;8;
9,55497E+17;if person mom thinks crowning him best tv judge at the person is what you should do then thats what you should do!  ;16;
9,55454E+17;theres only one day left to vote at the vote for team as best talent show person person person person person ;5;
9,55451E+17;our resident pro person is dishing out some superstar tips to our singers! time to get ready for battle person person person and person ;8;
9,55446E+17;person i love your smile...and voice ofc ;4;
9,55443E+17;tonight person catch person from live !! 8pm kick off... 5 entry x   looking glass cocktail club ;8;
9,55429E+17;think person deserves to be crowned best tv judge for and yeah us too. only one more day to get your votes in for the person   ;14;
9,55419E+17;hands up who loved watching person on person this morning?! catch the interview here    ;12;
9,55417E+17;thank for your support!! lovely to chat to you this morning person person ;5;
9,55415E+17;great visit from one of our exstudents. stunning performance! person ;4;
9,55404E+17;happy monday all we hope you had a lovely weekend. we have kicked our week off well as person from thevoice visited us this morning and wowed our students with a performance. thank you so much ruti you have our support 100!  ;9;
9,55553E+17;norwich singer tipped as wildcard for after disney performance person  ;3;
9,55539E+17;retweeted the voice uk thevoiceuk: our resident pro person is dishing out some superstar... ;1;
9,55512E+17;person has 1 million views on his blind audition already! ;1;
9,55386E+17;did you watch person a huge congratulations to person coventry university media and performing arts alumni for getting on watch simon sing harry styles sign of the times right here: ;9;
9,55264E+17;is the perfect time to catch up on the person  ;7;
9,5526E+17;shes singing person : person did you catch that? ;2;
9,55244E+17;world welcome person the next shes doing hear thang on ;2;
9,55239E+17;im only on thevoice ;5;
9,5594E+17;just put my bet on for person to win ;2;
9,5592E+17;which show would you want to win for best talent show on the person  ;4;
9,55919E+17;this evenings wonderful selection of guests thanks to person person and person ;10;
9,55893E+17;he was a finalist on last years and this year hes our backstage reporter. weve got a lot of love for person ;11;
9,55886E+17;person youre an inspiration! what a beautiful voice and man... cant wait to see what you do next ;3;
9,55874E+17;when you do a mic check with person ;1;
9,55806E+17;.sidaviesmusic blew everyone away with his performance of person sign of the times during blind auditions. person gives advice to all of our singers right here: ;13;
9,55898E+17;person dont you get motion sickness from them damn chairs? ;0;
9,55636E+17;brilliant cover person and person ;1;
9,55612E+17;sobbing after amazing performance by person on person maybe my son can also sing his way through his speech impediment ;1;
9,56284E+17;so after months of having to keep it a secret i can reveal that i will be on this weeks episode of thevoice tune in on saturday at 8pm on person to see me take footsteps on the voice stage! was such an amazing experience  i cant wait for you all to see it! ;4;
9,5626E+17;rooting for person thevoice beautiful voice  deserves everything person ;3;
9,56249E+17;how amazing inspirational and brave was person on ;4;
9,56208E+17;oh wow loved mark on the voice hes amazing a potential winner i think thevoice ;0;
9,56153E+17;awww i really love person voiceeeeee  wooooow ;7;
9,56135E+17;see you then? person person ;3;
9,56111E+17;shellyann wowed the judges at her blind auditions on the voice 2015. her debut single what are you waiting for is on release february 9th. preorder now at  person person person ;15;
9,56046E+17;zimbabweraised teen donel mangena person is the talk of ;2;
9,56203E+17;retweeted the voice uk thevoiceuk: see you then? person person ;0;
9,56657E+17;and if you dont know it this is it performed by all 4 actresses from the person production at the person on person person  person ;0;
9,56641E+17;uhoh looks like person is in for a spot of this weekend!  ;11;
9,56636E+17;shes singing person : person did you catch that? ;1;
9,56586E+17;just to show theres so many unsigned raw talent in the world. these guys should be found  given a contract. person person person person person shes royal amazing via person ;0;
9,56451E+17;well the secret weve been keeping all this time is out! tune in to person thevoice this saturday to see how we fared!! you can also read our first interview i yesterdays person and on catch up! ;5;
9,56627E+17;if you have ever lost someone this is for you person person person ;2;
9,5639E+17;thevoice person 2018 s07e01 1 person person person person person person ;0;
9,57009E+17;simon davies is fantastic! he sung that harry stiles sign of the times better than harry himself!! thevoice person person person person ;2;
9,56972E+17;ah just the man person contestant and known to the stars person time to steal person and get this man on as a judge ;5;
9,56956E+17;keep thinking is going to be on soon and then i remember its only friday! but at least person and person will be on my tv tonight so im all good  ;2;
9,5695E+17;dont miss person tomorrow night 20:00 when sixth form student gayatri nair takes part in the blind auditions. good luck gayatri! we have everything crossed for you. ;5;
9,56949E+17;we asked person person person  person how theyd design their dream chairs and this is what they came up with  ;7;
9,56902E+17;i mean wow this guys voice is just perfect i had goosebumps person ;3;
9,56891E+17;how wonderful to hear person on thevoice person person regardless of the outcome ;2;
9,5689E+17;she may be in hong kong but person still managed to catch up with last weekends the voice  and one singer stands out for her  ;11;
9,56798E+17;one more day until person hits our screens! ;4;
9,5701E+17;person is fantastic! he sung that harry stiles sign of the times better than harry himself!! thevoice person person person person ;2;
